step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
4,DEBIT,45858.92,C5661907,124027.49,78168.57,C5651899,56259.42,102118.34,0
4,TRANSFER,7418.51,C7311494,99911.33,92492.82,C3351868,281341.88,288760.39,0
4,PAYMENT,39289.42,C8583392,127078.78,87789.36,M8103580,132068.32,171357.74,0
4,DEBIT,28605.44,C3294774,45825.41,17219.97,C5491946,201486.98,230092.42,0
4,CASH_IN,30436.68,C1229419,70015.95,39579.27,C6279418,439478.82,469915.5,0
4,TRANSFER,2474.06,C1559763,92177.2,89703.14,C4761823,10116.44,12590.5,0
4,CASH_OUT,15554.36,C5398338,112804.02,97249.66,C4214348,113978.71,129533.07,0
4,CASH_OUT,48711.23,C8443690,75653.23,26942.0,C6294016,208386.36,257097.59,0
4,TRANSFER,22091.41,C5587308,98040.74,75949.33,C2932227,433594.49,455685.9,0
4,PAYMENT,25768.33,C3484601,56880.64,31112.31,M5286905,253397.64,279165.97,0
4,TRANSFER,39028.02,C5205279,41922.84,2894.82,C4569164,96381.72,135409.74,0
4,TRANSFER,41850.46,C8030010,87495.33,45644.87,C7366205,459015.53,500865.99,0
4,CASH_OUT,18423.91,C2789344,58118.14,39694.23,C7960607,461536.78,479960.69,0
4,PAYMENT,12104.49,C1233516,29862.86,17758.37,M5194357,435240.39,447344.88,0
4,CASH_IN,27571.17,C2987287,111336.55,83765.38,C5186414,129329.96,156901.13,0
4,PAYMENT,14260.62,C7718473,30551.36,16290.74,M4699685,286129.03,300389.65,0
4,TRANSFER,42856.99,C3237058,69765.35,26908.36,C4585314,204753.6,247610.59,1
4,PAYMENT,23710.12,C8670955,83824.32,60114.2,M3477824,4231.86,27941.98,0
4,CASH_OUT,30421.11,C1170307,72801.79,42380.68,C8801975,188237.73,218658.84,0
4,CASH_OUT,22955.31,C9294272,53169.82,30214.51,C5953150,260318.95,283274.26,0
4,CASH_IN,19863.66,C8761611,71015.03,51151.37,C1445199,331177.73,351041.39,0
4,CASH_OUT,28077.24,C2709620,96518.55,68441.31,C8796514,240869.21,268946.45,0
4,CASH_OUT,49418.16,C9801946,75532.85,26114.69,C2921542,355546.89,404965.05,0
4,CASH_OUT,9426.12,C6595355,99394.82,89968.7,C4589533,402714.91,412141.03,0
4,CASH_IN,20210.88,C4867786,92339.2,72128.32,C3646552,327700.29,347911.17,0
4,CASH_OUT,12978.72,C6790218,51806.21,38827.49,C2970754,17659.5,30638.22,0
4,CASH_IN,40802.57,C6097514,109434.38,68631.81,C9689889,319156.79,359959.36,0
4,DEBIT,45327.26,C5743227,75346.74,30019.48,C5693260,84993.33,130320.59,0
4,CASH_IN,9064.98,C2833230,21859.39,12794.41,C6910964,129325.93,138390.91,0
4,CASH_IN,38148.28,C2935113,103591.74,65443.46,C9031491,111126.76,149275.04,0
4,TRANSFER,37213.05,C2436347,116022.09,78809.04,C6398528,165658.57,202871.62,0
4,CASH_OUT,29282.68,C9106886,76336.34,47053.66,C1959074,433196.68,462479.36,0
4,CASH_IN,29019.85,C3109911,117962.46,88942.61,C5204819,250238.69,279258.54,0
4,DEBIT,26496.63,C7961578,113581.54,87084.91,C5476583,75389.23,101885.86,0
4,TRANSFER,17140.07,C9089795,31462.49,14322.42,C5825658,431196.97,448337.04,0
4,TRANSFER,38949.27,C7136687,102052.55,63103.28,C3118618,88412.13,127361.4,0
4,PAYMENT,245.63,C8945036,76364.96,76119.33,M8419020,84302.88,84548.51,0
4,TRANSFER,24483.96,C4594297,85931.93,61447.97,C5004485,316743.77,341227.73,0
4,DEBIT,21456.98,C5951131,21923.89,466.91,C2754894,266891.3,288348.28,0
4,CASH_OUT,47503.93,C9990305,66561.6,19057.67,C8062546,338374.07,385878.0,0
4,TRANSFER,11321.02,C2987287,24214.1,12893.08,C4717770,191775.24,203096.26,0
4,CASH_IN,15312.69,C1326765,45132.92,29820.23,C3320821,145413.9,160726.59,0
4,CASH_IN,29822.53,C1861958,118619.93,88797.4,C8876745,497736.2,527558.73,0
4,CASH_OUT,49806.98,C3073474,124818.54,75011.56,C8617381,82441.75,132248.73,0
4,DEBIT,966.05,C3036059,22085.07,21119.02,C3195773,10956.64,11922.69,0
4,CASH_IN,8457.55,C5842082,45976.79,37519.24,C5491946,320160.54,328618.09,0
4,CASH_IN,31160.51,C2839607,96517.27,65356.76,C9075854,9870.88,41031.39,0
4,PAYMENT,20844.61,C9249789,75572.85,54728.24,M3883553,237198.17,258042.78,0
4,TRANSFER,10282.69,C8536477,52369.84,42087.15,C6452832,50489.92,60772.61,0
4,CASH_IN,13506.16,C3222252,96571.43,83065.27,C6790218,52457.12,65963.28,0
4,CASH_IN,5895.55,C9164991,55669.46,49773.91,C4965789,304500.9,310396.45,0
4,CASH_OUT,41576.63,C7812810,111920.31,70343.68,C5833597,147675.6,189252.23,1
4,DEBIT,45518.73,C9906224,68969.26,23450.53,C5602180,6374.7,51893.43,0
4,PAYMENT,45344.93,C1440466,60259.38,14914.45,M7274032,45041.34,90386.27,0
4,CASH_IN,3761.66,C4078418,68195.34,64433.68,C9961107,228375.62,232137.28,0
4,CASH_OUT,13213.61,C2065818,94531.45,81317.84,C8526486,437070.22,450283.83,0
4,CASH_OUT,18017.13,C7784725,91871.15,73854.02,C3551903,47499.24,65516.37,0
4,PAYMENT,493.52,C5098412,33359.6,32866.08,M6890476,447263.81,447757.33,0
4,CASH_IN,13422.79,C6944126,94919.22,81496.43,C6407658,91434.71,104857.5,0
4,DEBIT,20018.51,C5283671,103589.34,83570.83,C1341919,344951.22,364969.73,0
4,DEBIT,39996.96,C3970445,53248.12,13251.16,C5785687,363205.56,403202.52,0
4,TRANSFER,5194.62,C5311242,73033.93,67839.31,C3595941,90630.28,95824.9,0
4,DEBIT,38960.42,C4514944,87268.39,48307.97,C7640184,244061.39,283021.81,0
4,DEBIT,22039.99,C9897858,87537.35,65497.36,C7360307,6180.11,28220.1,0
4,CASH_IN,38378.76,C6183902,60777.25,22398.49,C8095702,477880.72,516259.48,0
4,CASH_OUT,25959.79,C2651177,92131.12,66171.33,C3589751,124288.5,150248.29,0
4,CASH_OUT,33188.9,C7906258,117092.2,83903.3,C9479356,279172.12,312361.02,0
4,CASH_IN,2737.76,C2262382,87622.32,84884.56,C2661307,425935.58,428673.34,0
4,TRANSFER,3752.51,C5398338,27841.69,24089.18,C4231028,485072.52,488825.03,0
4,PAYMENT,25351.4,C4607488,65679.1,40327.7,M9517619,117500.0,142851.4,0
4,DEBIT,22215.0,C4794319,31016.99,8801.99,C8225725,249228.07,271443.07,0
4,CASH_OUT,5944.16,C7850067,16208.49,10264.33,C1728977,206169.27,212113.43,0
4,CASH_IN,27459.45,C4194548,116470.54,89011.09,C5691890,281166.29,308625.74,0
4,DEBIT,47518.25,C5456573,129177.12,81658.87,C6707197,422158.72,469676.97,0
4,CASH_OUT,28011.94,C3294774,99603.29,71591.35,C5456573,57011.68,85023.62,0
4,TRANSFER,119.83,C7853787,54888.89,54769.06,C8306261,186945.18,187065.01,0
4,PAYMENT,2298.45,C6933742,16343.37,14044.92,M7274032,358428.06,360726.51,0
4,DEBIT,5357.01,C9508103,17431.59,12074.58,C9580255,426097.19,431454.2,0
4,TRANSFER,22857.73,C8315831,33634.3,10776.57,C5235884,207235.17,230092.9,0
4,CASH_IN,6169.73,C4020853,72015.4,65845.67,C8805654,478095.16,484264.89,0
4,TRANSFER,48193.1,C8078673,121814.49,73621.39,C3126655,276613.16,324806.26,0
4,CASH_IN,24151.77,C4645180,93333.54,69181.77,C4240180,86825.14,110976.91,0
4,TRANSFER,5186.66,C9990305,93325.72,88139.06,C8031780,209332.37,214519.03,0
4,CASH_IN,45796.35,C6009888,85583.35,39787.0,C8945036,171429.4,217225.75,0
4,CASH_OUT,22647.76,C1156287,63922.31,41274.55,C2154126,350007.14,372654.9,0
4,CASH_IN,14952.67,C5947563,86140.11,71187.44,C6137284,467756.04,482708.71,0
4,TRANSFER,10052.45,C8713146,102171.63,92119.18,C4786401,66335.86,76388.31,0
4,TRANSFER,25199.63,C4106298,101277.13,76077.5,C5977931,281140.11,306339.74,0
4,CASH_IN,28536.2,C3493017,57129.0,28592.8,C7074006,423650.55,452186.75,0
4,PAYMENT,26141.27,C2694522,40673.94,14532.67,M1633297,335127.09,361268.36,0
4,TRANSFER,13356.24,C6171716,81695.27,68339.03,C2156902,73214.2,86570.44,0
4,PAYMENT,34532.84,C5502929,109892.23,75359.39,M8377995,16153.19,50686.03,0
4,DEBIT,5132.98,C7251976,79374.25,74241.27,C3036059,280635.28,285768.26,0
4,TRANSFER,25551.01,C1212267,118199.49,92648.48,C2525206,193777.32,219328.33,0
4,CASH_OUT,48292.0,C5476583,122659.0,74367.0,C3608513,101543.61,149835.61,0
4,DEBIT,41500.87,C8863447,115345.87,73845.0,C7390515,98234.54,139735.41,0
4,TRANSFER,14715.94,C7685149,33413.6,18697.66,C4553384,86897.57,101613.51,0
4,CASH_IN,5976.5,C8698256,33887.72,27911.22,C6569946,132119.8,138096.3,0
5,TRANSFER,29203.46,C8841505,62259.74,33056.28,C2571945,354844.65,384048.11,0
5,TRANSFER,2006.63,C4106298,79372.72,77366.09,C7402509,312683.33,314689.96,0
5,CASH_OUT,24532.64,C5673599,60341.2,35808.56,C2919549,392015.72,416548.36,0
5,CASH_OUT,26274.5,C3995870,33092.15,6817.65,C4909069,252570.18,278844.68,0
5,DEBIT,27158.58,C2903561,62098.88,34940.3,C2626229,441698.37,468856.95,0
5,CASH_OUT,16560.02,C9111742,111590.85,95030.83,C7705062,309140.3,325700.32,0
5,DEBIT,49831.59,C4698379,116725.44,66893.85,C3597059,222833.62,272665.21,0
5,CASH_IN,45931.18,C2044645,114186.32,68255.14,C9375710,160468.51,206399.69,0
5,PAYMENT,19299.94,C7738019,21770.51,2470.57,M9792411,258433.91,277733.85,0
5,CASH_OUT,25720.31,C4645180,74400.78,48680.47,C6442103,148216.98,173937.29,0
5,TRANSFER,16022.43,C1120642,32761.91,16739.48,C2016911,478138.1,494160.53,0
5,CASH_IN,26664.96,C2876828,93698.47,67033.51,C2566777,386791.13,413456.09,0
5,DEBIT,41784.9,C8411939,124659.77,82874.87,C6060517,439318.62,481103.52,0
5,DEBIT,32331.59,C8973915,34706.88,2375.29,C3194789,358434.14,390765.73,0
5,PAYMENT,4385.17,C6707197,83806.65,79421.48,M3456926,279042.1,283427.27,0
5,CASH_IN,41082.75,C8190929,79886.01,38803.26,C7970771,315108.63,356191.38,0
5,DEBIT,15827.05,C6423634,69310.49,53483.44,C1841248,320711.37,336538.42,0
5,CASH_IN,3171.25,C6228407,73259.45,70088.2,C3320821,36294.72,39465.97,0
5,CASH_IN,5315.72,C4050766,33467.46,28151.74,C4993055,463345.44,468661.16,0
5,DEBIT,19761.71,C9961380,35394.06,15632.35,C1661401,109932.86,129694.57,0
5,DEBIT,39840.55,C5614002,135853.98,96013.43,C5502929,72037.77,111878.32,0
5,CASH_OUT,47870.01,C3678638,135346.7,87476.69,C8608449,70686.93,118556.94,1
5,CASH_IN,29836.78,C9748499,124534.72,94697.94,C5947563,152345.58,182182.36,0
5,CASH_OUT,10594.73,C2015861,26690.17,16095.44,C6022741,110393.98,120988.71,0
5,CASH_OUT,9724.37,C9996207,94949.48,85225.11,C6899644,425693.86,435418.23,0
5,CASH_IN,23068.65,C2663938,52133.92,29065.27,C5446912,33681.38,56750.03,0
5,PAYMENT,9878.91,C1514340,105032.9,95153.99,M1893502,178569.18,188448.09,0
5,TRANSFER,5011.25,C9153566,36789.84,31778.59,C2173965,225322.99,230334.24,0
5,CASH_IN,32974.52,C6719285,89529.72,56555.2,C1059486,182246.72,215221.24,0
5,CASH_OUT,47933.36,C6573147,79254.84,31321.48,C1533224,392830.06,440763.42,0
5,DEBIT,13841.22,C2194198,81799.24,67958.02,C2677407,165781.48,179622.7,0
5,DEBIT,23147.79,C5743227,71844.93,48697.14,C1170307,54416.32,77564.11,0
5,CASH_IN,4107.86,C7654757,93237.56,89129.7,C3646552,98215.96,102323.82,0
5,PAYMENT,36373.99,C9996414,99536.64,63162.65,M6346644,406321.2,442695.19,0
5,CASH_IN,20262.67,C4340845,75422.07,55159.4,C7730428,271734.66,291997.33,0
5,CASH_IN,23610.48,C9479356,62860.31,39249.83,C6160869,445718.77,469329.25,0
5,CASH_IN,36664.01,C8713146,83134.12,46470.11,C8688755,255206.0,291870.01,0
5,DEBIT,18199.64,C1109031,102997.82,84798.18,C4879923,403270.03,421469.67,0
5,CASH_IN,34211.24,C4184459,78833.28,44622.04,C8351517,89572.59,123783.83,0
5,CASH_IN,32974.07,C5727085,126891.6,93917.53,C5951651,20209.91,53183.98,0
5,DEBIT,11595.18,C7360682,34997.05,23401.87,C5567533,334292.8,345887.98,0
5,CASH_IN,45387.23,C4318855,92354.65,46967.42,C2477398,227321.72,272708.95,0
5,PAYMENT,2004.84,C9123504,72378.47,70373.63,M8713396,260686.45,262691.29,0
5,CASH_OUT,41745.26,C6483562,96180.27,54435.01,C3403361,86924.91,128670.17,0
5,CASH_OUT,29388.06,C8574680,54546.7,25158.64,C1848566,486337.05,515725.11,0
5,TRANSFER,25823.43,C5024269,74509.59,48686.16,C7982241,241055.04,266878.47,0
5,CASH_IN,339.82,C7199635,16900.4,16560.58,C4938791,38544.11,38883.93,0
5,CASH_OUT,10583.74,C6262632,46806.03,36222.29,C3500715,358651.35,369235.09,0
5,PAYMENT,33058.87,C5482413,105084.44,72025.57,M2421349,240758.32,273817.19,0
5,DEBIT,23956.27,C7117837,26200.87,2244.6,C4197911,21572.17,45528.44,0
5,CASH_IN,29621.46,C2677407,33540.55,3919.09,C2015861,286134.65,315756.11,0
5,PAYMENT,8325.4,C6891254,104149.23,95823.83,M1642620,299678.76,308004.16,0
5,CASH_IN,31884.76,C3030966,53544.1,21659.34,C2188789,303262.95,335147.71,0
5,DEBIT,43366.45,C3670896,126402.81,83036.36,C3475836,300419.36,343785.81,0
5,CASH_IN,41024.45,C6555772,67476.52,26452.07,C2666893,362093.4,403117.85,0
5,CASH_OUT,46118.37,C2321324,83939.51,37821.14,C8963715,66106.6,112224.97,1
5,CASH_IN,42980.99,C8031780,125632.41,82651.42,C7328534,302755.51,345736.5,0
5,TRANSFER,23798.7,C6279418,74131.62,50332.92,C9826250,58758.2,82556.9,0
5,DEBIT,32973.04,C2020480,122669.94,89696.9,C5614226,387435.21,420408.25,0
5,DEBIT,26106.99,C9284509,95871.27,69764.28,C5408072,214478.13,240585.12,0
5,DEBIT,39479.88,C8885465,98384.69,58904.81,C4486102,370697.02,410176.9,0
5,CASH_IN,4894.87,C8688755,52608.99,47714.12,C3768991,116256.45,121151.32,0
5,PAYMENT,14170.5,C6404139,39951.0,25780.5,M5780297,2734.73,16905.23,0
5,PAYMENT,28903.58,C1959074,29622.99,719.41,M8926478,327273.06,356176.64,0
5,CASH_OUT,20448.17,C3790237,63055.33,42607.16,C3710895,292685.09,313133.26,0
5,CASH_OUT,42750.3,C1732280,79314.71,36564.41,C6932391,137780.27,180530.57,0
5,TRANSFER,20667.28,C7279729,38539.24,17871.96,C5311242,279546.91,300214.19,0
5,DEBIT,12696.34,C2436347,47131.97,34435.63,C1102438,352747.3,365443.64,0
5,TRANSFER,42751.4,C8999183,87410.89,44659.49,C8963715,349655.72,392407.12,1
5,TRANSFER,25422.09,C9014965,86824.63,61402.54,C4607488,342282.22,367704.31,0
5,PAYMENT,8045.29,C1499914,90370.84,82325.55,M6941939,235834.33,243879.62,0
5,CASH_IN,21774.52,C6438436,43951.54,22177.02,C8628588,40019.87,61794.39,0
5,PAYMENT,36227.49,C3657144,64874.41,28646.92,M8926478,481764.91,517992.4,0
5,PAYMENT,47286.34,C6120253,91183.54,43897.2,M4955699,100853.62,148139.96,0
5,CASH_IN,14307.47,C5528972,65888.83,51581.36,C7084862,115835.49,130142.96,0
5,TRANSFER,33704.48,C2194198,99206.39,65501.91,C4879923,487822.95,521527.43,0
5,PAYMENT,49840.89,C1484348,116807.09,66966.2,M7083379,202725.48,252566.37,0
5,TRANSFER,25891.96,C2321324,80851.23,54959.27,C8935169,363069.35,388961.31,0
5,CASH_IN,45751.3,C5988757,142080.07,96328.77,C8427625,138253.92,184005.22,0
5,CASH_IN,48153.23,C8736811,105643.9,57490.67,C8741810,130553.75,178706.98,0
5,DEBIT,25316.84,C2126310,75633.76,50316.92,C3770370,169982.95,195299.79,0
5,PAYMENT,40149.08,C1454696,121463.81,81314.73,M3508522,287446.94,327596.02,0
5,DEBIT,48303.11,C6530541,125299.83,76996.72,C5951651,378736.64,427039.75,0
5,DEBIT,34082.92,C3728882,45709.75,11626.83,C3760597,33777.13,67860.05,0
5,TRANSFER,33848.88,C8963715,75091.48,41242.6,C6767292,176548.13,210397.01,0
5,CASH_IN,496.06,C6483562,29225.02,28728.96,C6009888,199465.32,199961.38,0
5,CASH_OUT,3810.68,C5674183,35197.96,31387.28,C3204724,109283.07,113093.75,0
5,CASH_IN,13461.1,C1744682,87172.32,73711.22,C1760793,117430.69,130891.79,0
5,TRANSFER,43638.4,C4585314,63915.06,20276.66,C3670226,124847.72,168486.12,0
5,TRANSFER,38949.13,C9910817,106530.34,67581.21,C3030113,331712.04,370661.17,0
5,CASH_IN,341.12,C2811298,85142.18,84801.06,C3342608,185598.27,185939.39,0
5,CASH_OUT,24622.1,C5487028,73702.64,49080.54,C4656838,492197.34,516819.44,0
5,CASH_IN,14020.53,C3950888,26845.13,12824.6,C6701311,262867.72,276888.25,0
5,DEBIT,23921.22,C8151684,74168.74,50247.52,C8755439,196858.46,220779.68,0
5,TRANSFER,22865.23,C3641282,68872.29,46007.06,C3112652,344605.27,367470.5,0
5,PAYMENT,33708.41,C8312936,43783.19,10074.78,M1026245,180801.16,214509.57,0
5,CASH_OUT,9365.75,C8628588,36306.57,26940.82,C6363836,479263.41,488629.16,0
5,CASH_OUT,18302.55,C1760793,39355.8,21053.25,C6338112,350356.31,368658.86,0
5,CASH_OUT,18260.25,C3657144,63333.15,45072.9,C6233774,285704.86,303965.11,0
5,CASH_IN,34303.74,C8526486,114712.5,80408.76,C1675419,277670.02,311973.76,0
6,DEBIT,9811.2,C5213115,90378.04,80566.84,C3294774,88303.64,98114.84,0
6,DEBIT,6732.24,C1848566,78788.27,72056.03,C7074006,392666.47,399398.71,0
6,CASH_OUT,12556.19,C2738129,52396.38,39840.19,C1790481,345271.59,357827.78,0
6,PAYMENT,10781.21,C7783308,94678.38,83897.17,M2538698,48150.94,58932.15,0
6,CASH_OUT,12995.86,C4916201,68745.01,55749.15,C2564141,405007.94,418003.8,0
6,CASH_OUT,1001.57,C9519948,87738.43,86736.86,C5440025,481558.28,482559.85,0
6,TRANSFER,28846.92,C8684678,126784.23,97937.31,C6866294,142304.37,171151.29,0
6,CASH_OUT,33662.91,C7136687,122626.15,88963.24,C7014016,190535.5,224198.41,0
6,CASH_OUT,23192.97,C2795765,87251.04,64058.07,C1415846,464283.33,487476.3,0
6,DEBIT,31567.36,C7166651,116457.44,84890.08,C2970754,35672.04,67239.4,0
6,TRANSFER,17187.84,C6137284,82489.15,65301.31,C6549757,355216.74,372404.58,0
6,CASH_IN,32235.77,C4344717,110333.17,78097.4,C1771600,469384.92,501620.69,0
6,CASH_IN,26051.58,C4020853,42783.39,16731.81,C6702160,427105.92,453157.5,0
6,TRANSFER,36391.34,C8312114,57448.49,21057.15,C2074176,198522.79,234914.13,0
6,PAYMENT,3198.98,C2630140,8581.52,5382.54,M4986941,385466.85,388665.83,0
6,CASH_IN,38252.17,C1987737,64497.4,26245.23,C8434500,77637.18,115889.35,0
6,DEBIT,15475.44,C1098919,59791.48,44316.04,C1689025,63205.85,78681.29,0
6,CASH_IN,41927.5,C6960453,108282.41,66354.91,C1938483,430184.41,472111.91,0
6,CASH_OUT,43213.41,C1368085,136699.17,93485.76,C8151684,274272.64,317486.05,1
6,CASH_IN,8860.06,C1157662,52357.8,43497.74,C7892225,319893.25,328753.31,0
6,CASH_IN,15489.97,C8427625,69456.78,53966.81,C5572250,402353.88,417843.85,0
6,DEBIT,15400.33,C2171218,30972.08,15571.75,C4048907,5277.91,20678.24,0
6,CASH_IN,40770.84,C5449324,69447.06,28676.22,C5163953,267549.44,308320.28,0
6,DEBIT,47348.41,C5951131,48261.67,913.26,C6643798,215217.66,262566.07,0
6,CASH_OUT,29854.22,C9478454,67218.61,37364.39,C8612081,205867.93,235722.15,0
6,CASH_IN,21860.95,C4700025,93354.75,71493.8,C5186414,322995.4,344856.35,0
6,DEBIT,11037.42,C4769795,73569.72,62532.3,C7425184,258305.03,269342.45,0
6,CASH_IN,40380.67,C1341919,105226.37,64845.7,C9937982,265972.13,306352.8,0
6,CASH_OUT,20651.06,C2321324,34313.46,13662.4,C1463060,55178.18,75829.24,0
6,DEBIT,30890.29,C3556551,49669.23,18778.94,C7392547,9697.7,40587.99,0
6,PAYMENT,48486.11,C2166941,145719.37,97233.26,M3564729,141057.27,189543.38,0
6,TRANSFER,35762.65,C4335942,44782.35,9019.7,C9130188,7362.42,43125.07,0
6,TRANSFER,17102.22,C5936453,116898.56,99796.34,C3345069,231842.23,248944.45,0
6,PAYMENT,16519.13,C5727085,43169.49,26650.36,M1128967,196210.89,212730.02,0
6,CASH_IN,23512.64,C4305700,105237.71,81725.07,C9191131,414126.02,437638.66,0
6,PAYMENT,48730.18,C7542890,125852.71,77122.53,M3198638,221480.47,270210.65,0
6,PAYMENT,9967.0,C7897151,76567.79,66600.79,M8926478,104223.57,114190.57,0
6,DEBIT,34075.3,C4717770,49936.44,15861.14,C4213524,364118.54,398193.84,0
6,CASH_IN,26051.1,C7523941,89903.1,63852.0,C9418719,99361.82,125412.92,0
6,PAYMENT,43184.25,C9294272,66780.83,23596.58,M8007741,217080.83,260265.08,0
6,PAYMENT,8376.34,C7189034,20341.3,11964.96,M5035998,394571.89,402948.23,0
6,PAYMENT,48442.06,C2539438,117282.71,68840.65,M2538698,77495.97,125938.03,0
6,PAYMENT,12443.63,C6106390,81038.09,68594.46,M6941939,169211.05,181654.68,0
6,PAYMENT,2998.16,C5394880,82144.78,79146.62,M4618086,62913.73,65911.89,0
6,TRANSFER,15843.81,C8956894,96396.35,80552.54,C8427625,219359.45,235203.26,0
6,TRANSFER,1077.43,C9706768,73517.35,72439.92,C5833597,125348.12,126425.55,0
6,PAYMENT,24270.25,C6312692,53741.71,29471.46,M8669093,348518.89,372789.14,0
6,TRANSFER,28339.42,C6404139,60707.51,32368.09,C5988757,234197.36,262536.78,0
6,CASH_IN,45724.56,C7979148,52612.22,6887.66,C1701771,77512.74,123237.3,0
6,CASH_OUT,40972.73,C9225346,86380.63,45407.9,C8367772,387958.95,428931.68,0
6,TRANSFER,44147.79,C3386328,76217.2,32069.41,C4879923,31670.88,75818.67,0
6,DEBIT,9501.57,C7850067,24914.72,15413.15,C8575834,141564.54,151066.11,0
6,DEBIT,32048.79,C7358113,84368.84,52320.05,C7754864,33339.92,65388.71,0
6,TRANSFER,8940.15,C5107245,19645.67,10705.52,C7812810,95808.32,104748.47,0
6,PAYMENT,28554.9,C6276722,81137.04,52582.14,M7651393,350657.01,379211.91,0
6,CASH_OUT,2463.79,C8132769,3772.4,1308.61,C3109911,460517.6,462981.39,0
6,DEBIT,46420.9,C2074176,126522.89,80101.99,C5605016,30350.09,76770.99,0
6,CASH_IN,37176.44,C5745250,116601.4,79424.96,C7752972,29150.01,66326.45,0
6,CASH_IN,13298.12,C8698256,96743.77,83445.65,C9937326,38967.69,52265.81,0
6,TRANSFER,48029.73,C6692553,120546.92,72517.19,C4078418,265830.53,313860.26,1
6,CASH_IN,32847.26,C4762204,88689.61,55842.35,C2164686,279070.8,311918.06,0
6,PAYMENT,38316.51,C6183902,105765.77,67449.26,M4593556,351275.21,389591.72,0
6,DEBIT,44142.37,C3970445,99138.92,54996.55,C9546409,252346.39,296488.76,0
6,TRANSFER,26699.68,C8443690,116948.18,90248.5,C3634980,275040.67,301740.35,0
6,CASH_OUT,42244.25,C2171218,124859.75,82615.5,C9823994,161725.46,203969.71,1
6,CASH_IN,10704.27,C2919549,46705.12,36000.85,C7783308,226201.74,236906.01,0
6,DEBIT,19.78,C6440561,59596.06,59576.28,C6825112,258804.68,258824.46,0
6,CASH_OUT,338.38,C3950888,85910.42,85572.04,C5107776,10850.69,11189.07,0
6,CASH_OUT,45956.41,C7162857,103023.23,57066.82,C6243275,285805.92,331762.33,1
6,DEBIT,17789.23,C5098412,54497.52,36708.29,C5668371,291077.85,308867.08,0
6,TRANSFER,12819.63,C9293086,69868.35,57048.72,C2626229,284532.47,297352.1,0
6,TRANSFER,36715.96,C5638893,54006.21,17290.25,C5311242,412852.62,449568.58,0
6,CASH_IN,40977.57,C2651177,44714.73,3737.16,C9293086,404170.59,445148.16,0
6,DEBIT,3933.09,C8294150,38726.11,34793.02,C1205779,408570.85,412503.94,0
6,DEBIT,46513.0,C3641282,121280.87,74767.87,C6323376,424739.08,471252.08,0
6,PAYMENT,31698.02,C6591986,62176.36,30478.34,M1919088,20591.13,52289.15,0
6,CASH_IN,28250.0,C5970190,98026.87,69776.87,C3276065,76598.74,104848.74,0
6,DEBIT,48552.3,C4026879,57560.6,9008.3,C3592464,215967.84,264520.14,0
6,DEBIT,7409.14,C8389840,54994.61,47585.47,C2191066,372657.52,380066.66,0
6,CASH_IN,19965.57,C6543670,70147.88,50182.31,C9132114,386912.57,406878.14,0
6,TRANSFER,38104.03,C9906224,57914.88,19810.85,C2530497,197659.4,235763.43,0
6,CASH_IN,9813.0,C5205279,34044.51,24231.51,C7381734,133128.55,142941.55,0
6,DEBIT,16177.35,C5584716,27430.34,11252.99,C5076817,206791.03,222968.38,0
6,CASH_OUT,17421.91,C4231028,76809.62,59387.71,C2987287,12103.42,29525.33,0
6,CASH_OUT,8471.07,C2664863,70789.29,62318.22,C2651601,220231.71,228702.78,0
6,TRANSFER,9992.26,C1433940,85765.64,75773.38,C1162230,426382.07,436374.33,0
6,PAYMENT,36981.69,C8816912,123856.93,86875.24,M6205543,410066.98,447048.67,0
6,PAYMENT,17170.14,C1036161,62176.3,45006.16,M6531293,11374.06,28544.2,0
6,TRANSFER,37003.25,C6207974,91645.67,54642.42,C4526280,375177.57,412180.82,0
6,CASH_IN,24156.49,C9874152,61817.16,37660.67,C8707870,453020.14,477176.63,0
6,CASH_IN,2183.67,C5476257,30585.02,28401.35,C6007072,394594.25,396777.92,0
6,CASH_IN,13571.36,C7398231,20231.14,6659.78,C8038374,330186.41,343757.77,0
